0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
VITAMINA,A,VOLTA MARIA,HCO,HSO,REFBIOQUÍMICA,"(SANGUE,",URINA,E,OUTROS,,,,,,,,,,,,,,,,,,,
MATERIAIS)PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITAMINA,B12,VOLTA MARIA,HCO,HSO,REFBIOQUÍMICA,"(SANGUE,",URINA,E,OUTROS,,,,,,,,,,,,,,,,,,,
MATERIAIS)PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITAMINA,D3,COLECALCIFEROL,(25-OH-D3),VOLTA MARIA,HCO,HSO,REFBIOQUÍMICA,"(SANGUE,",URINA,E,OUTROS,,,,,,,,,,,,,,,,,
MATERIAIS)PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
120PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
VITAMINA,"E,",PESQUISA,E/OU,DOSAGEM,(COM,DIRETRIZ,DE,UTILIZAÇÃO),VOLTA MARIA,HCO,HSO,REF,77BIOQUÍMICA,"(SANGUE,",URINA,E,OUTROS,,,,,,,,,,,
MATERIAIS)PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"XILOSE,",TESTE,DE,ABSORÇÃO,VOLTA MARIA,HCO,HSO,REFBIOQUÍMICA,"(SANGUE,",URINA,E,OUTROS,,,,,,,,,,,,,,,,,
MATERIAIS)PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA-1-ANTITRIPSINA,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CALPROTECTINA,",DOSAGEM,FECAL,(COM,DIRETRIZ,DE,UTILIZAÇÃO),VOLTA MARIA,HCO,HSO,REF,134,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPROLÓGICO,FUNCIONAL,"(CARACTERES,","PH,","DIGESTIBILIDADE,","AMÔNIA,",ÁCIDOS,ORGÂNICOS,E,,,,,,,,,,,,,,,,,,,,
INTERPRETAÇÃO)AMB,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELASTASE,PANCREÁTICA,FECAL,(COM,DIRETRIZ,DE,UTILIZAÇÃO),536/2022,06/05/2022,VOLTA MARIA,HCO,HSO,REF,151,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTEATÓCRITO,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTERCOBILINOGÊNIO,FECAL,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXAME,PARASITOLÓGICO,DAS,FEZES,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXAME,PARASITOLÓGICO,DAS,FEZES,COM,MÉTODO,DE,CONSERVAÇÃO,E,COLHEITA,MÚLTIPLA,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GORDURA,"FECAL,",DOSAGEM,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEMATOXILINA,"FÉRRICA,",PESQUISA,DE,PROTOZOÁRIOS,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDENTIFICAÇÃO,DE,"HELMINTOS,",EXAME,DE,FRAGMENTOS,NAS,FEZES,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ISOSPORA,",PESQUISA,NAS,FEZES,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LARVAS,",PESQUISA,NAS,FEZES,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEUCÓCITOS,E,"HEMÁCIAS,",PESQUISA,DAS,FEZES,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LEVEDURAS,",PESQUISA,NAS,FEZES,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,FECAL,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANGUE,"OCULTO,",PESQUISA,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
121PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
SCHISTOSOMA,"MANSONI,",PESQUISA,DE,OVOS,EM,FRAGMENTOS,DE,MUCOSA,APÓS,BIÓPSIA,RETAL,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBSTÂNCIAS,REDUTORAS,NAS,FEZES,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWAB,"ANAL,",PESQUISA,DE,OVOS,DE,ENTEROBIUS,VERMICULARIS,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIPSINA,NAS,"FEZES,",PROVA,DE,DIGESTÃO,DA,GELATINA,VOLTA MARIA,HCO,HSO,REF,COPROLOGIA,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTICORPO,"ANTIMIELOPEROXIDASE,",MPO,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTICORPOS,ANTIPLAQUETÁRIOS,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTICORPOS,IRREGULARES,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTICORPOS,"IRREGULARES,",PESQUISA,(MEIO,SALINO,A,TEMPERATURA,AMBIENTE,E,37º,E,TESTE,INDIRETO,,,,,,,,,,,,,,,,
DE,COOMBS)AMB,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTITROMBINA,III,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATIVADOR,TISSULAR,DE,PLASMINOGÊNIO,(TPA),VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAÇO,",EXAME,DE,ESFREGAÇO,DE,ASPIRADO,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIÓPSIA,DE,MEDULA,ÓSSEA,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITOQUÍMICA,PARA,CLASSIFICAR,LEUCEMIA:,ESTERASE,"INESPECÍFICA,",FOSFATASE,ALCALINA,,,,,,,,,,,,,,,,,,,,,
"LEUCOCITÁRIA,","PAS,","MIELOPEROXIDASE,",SUDAN,BLACK,"B,",PERLSAMB,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COAGULOGRAMA,(INCLUI:,TEMPO,DE,SANGRAMENTO;,TEMPO,DE,COAGULAÇÃO;,TEMPO,DE,PROTROMBINA;,,,,,,,,,,,,,,,,,,
TEMPO,DE,TROMBOPLASTINA,PARCIAL,ATIVADA;,E,CONTAGEM,DE,PLAQUETAS)AMB,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTAGEM,DE,RETICULÓCITOS,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DÍMERO-D,(COM,DIRETRIZ,DE,UTILIZAÇÃO),VOLTA MARIA,HCO,HSO,REF,19,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENZIMAS,ERITROCITÁRIAS,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FALCIZAÇÃO,",TESTE,DE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,4,PLAQUETÁRIO,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
122PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
FATOR,DE,VON,"WILLEBRAND,",ANTÍGENO,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"II,",DOSAGEM/ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"IX,",DOSAGEM/ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"V,",DOSAGEM/ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"VII,",ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"VIII,",DOSAGEM/ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"VIII,",INIBIDOR,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"X,",DOSAGEM/ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"XI,",DOSAGEM/ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"XII,",DOSAGEM/ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FATOR,"XIII,",ATIVIDADE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIBRINOGÊNIO,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLICOSE-6-FOSFATO,"DESIDROGENASE,",TRIAGEM,PARA,DEFICIÊNCIA,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUPO,"ABO,",CLASSIFICAÇÃO,REVERSA,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUPO,SANGUÍNEO,"ABO,",E,FATOR,Rho,(INCLUI,Du),VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HEINZ,","CORPÚSCULOS,",PESQUISA,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HEMATÓCRITO,",DETERMINAÇÃO,DO,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HEMOGLOBINA,",DOSAGEM,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEMOGLOBINA,FETAL,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
123PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
"HEMOGLOBINA,",ELETROFORESE,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HEMOGLOBINOPATIA,",TRIAGEM,NEONATAL,VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEMOGRAMA,COMPLETO,[INCLUI:,CONTAGEM,GLOBAL,DE,LEUCÓCITOS;,CONTAGEM,GLOBAL,DE,,,,,,,,,,,,,,,,,,,
ERITRÓCITOS;,HEMATÓCRITO;,HEMOGLOBINA;,ÍNDICES,HEMATIMÉTRICOS;,CONTAGEM,GLOBAL,DE,,,,,,,,,,,,,,,,,,,,,
PLAQUETAS;,CONTAGEM,DIFERENCIAL,DE,LEUCÓCITOS,"(NEUTRÓFILOS,","BASTÕES,","EOSINÓFILOS,",,,,,,,,,,,,,,,,,,,,,
"BASÓFILOS,","MONÓCITOS,",LINFÓCITOS);,E,EXAME,MICROSCÓPICO,DE,ESFREGAÇO,DE,SANGUE,CORADO]AMB,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HEMOSSEDIMENTAÇÃO,",(VHS),VOLTA MARIA,HCO,HSO,REF,HEMATOLOGIA,LABORATORIAL,PROCEDIMENTOS,LABORATORIAISPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
